Item_Weight,Item_Visibility,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_Regular,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Size_Unknown,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_MRP_Category_2,Item_MRP_Category_3,Item_MRP_Category_4
12.857645184135976,0.04593704742375911,5063.409,40,0,1,0,0,0,1,0,0,1,1,0,0
13.1,0.0,3067.3406,26,1,1,0,0,0,0,1,0,0,0,1,0
16.7,0.05908288524526192,2857.6136,21,1,0,1,0,1,0,1,0,0,1,0,0
5.785,0.0,1406.1696,21,1,0,1,0,1,0,1,0,0,1,0,0
12.857645184135976,0.044117748272529206,178.4344,40,0,0,1,0,0,0,0,0,0,1,0,0
6.13,0.07404494809631912,1470.0864,26,0,1,0,0,0,0,1,0,0,0,0,0
9.8,0.024187747606514615,2896.23,16,0,1,0,0,0,1,0,1,0,1,0,0
12.857645184135976,0.0,6515.5188,40,1,1,0,0,0,1,0,0,1,0,1,0
7.42,0.020268119918068647,996.0368,16,0,1,0,0,0,1,0,1,0,0,0,1
16.7,0.060195829662923674,948.0992,28,1,0,1,0,0,0,1,0,0,0,0,0
12.857645184135976,0.19903576623888475,87.2198,40,0,0,1,0,0,0,0,0,0,1,0,0
9.0,0.07677058688975856,1178.466,18,0,0,0,1,1,0,1,0,0,1,0,0
12.857645184135976,0.10877955547416149,565.2642,40,1,0,1,0,0,0,0,0,0,0,1,0
6.36,0.005955848669711494,2137.8838,38,0,0,0,0,0,1,1,0,0,0,1,0
17.7,0.13712670100075763,547.2876,27,0,0,0,1,0,1,0,0,0,0,1,0
16.5,0.07117238395649458,2691.8294,38,0,0,0,0,0,1,1,0,0,0,0,1
12.857645184135976,0.04817008719953292,3057.3536,40,1,1,0,0,0,1,0,0,1,1,0,0
12.857645184135976,0.28396839628465104,588.5672,40,0,0,1,0,0,0,0,0,0,0,1,0
11.85,0.12457818954917603,978.726,28,0,0,1,0,0,0,1,0,0,1,0,0
10.195,0.012378851884625118,2356.932,21,1,0,1,0,1,0,1,0,0,0,1,0
12.857645184135976,0.05651529313771113,3086.6488,40,1,1,0,0,0,1,0,0,1,0,1,0
12.857645184135976,0.006269595944845251,461.3994,40,0,0,1,0,0,0,0,0,0,0,1,0
13.65,0.04811852914930892,2696.49,26,0,1,0,0,0,0,1,0,0,0,1,0
20.35,0.052936503829130364,1649.8524,18,0,0,0,1,1,0,1,0,0,1,0,0
20.2,0.10468140241261813,126.502,27,0,0,0,1,0,1,0,0,0,0,0,0
13.85,0.08183340004191392,2014.7108,28,1,0,1,0,0,0,1,0,0,1,0,0
8.05,0.1523283532554943,1707.777,38,1,0,0,0,0,1,1,0,0,1,0,0
7.365,0.14867192510790583,932.12,23,0,0,0,1,1,0,1,0,0,1,0,0
12.5,0.10693278759027056,2157.192,18,0,0,0,1,1,0,1,0,0,1,0,0
7.42,0.021340234767778802,4643.955,21,1,0,1,0,1,0,1,0,0,0,1,0
12.857645184135976,0.07050985841356879,1280.9992,40,0,1,0,0,0,1,0,0,1,0,0,0
6.235,0.1127442547392951,2366.919,18,0,0,0,1,1,0,1,0,0,0,0,1
12.35,0.06983820329332172,886.8456,38,1,0,0,0,0,1,1,0,0,0,0,0
6.75,0.10269097730892848,958.752,38,1,0,0,0,0,1,1,0,0,1,0,0
16.75,0.07311417921935112,1150.5024,26,0,1,0,0,0,0,1,0,0,0,0,0
19.35,0.06077071467376543,2641.8944,23,1,0,0,1,1,0,1,0,0,0,1,0
9.6,0.022033937052404747,1547.985,28,1,0,1,0,0,0,1,0,0,1,0,0
19.85,0.02074452866581867,619.194,16,1,1,0,0,0,1,0,1,0,0,0,0
15.1,0.025661336396647517,2808.3444,28,0,0,1,0,0,0,1,0,0,0,1,0
12.857645184135976,0.018663430618761315,2266.3832,40,1,1,0,0,0,1,0,0,1,0,0,0
6.59,0.10036768539880182,1929.4884,21,0,0,1,0,1,0,1,0,0,1,0,0
16.75,0.1214085559523688,1054.6272,26,0,1,0,0,0,0,1,0,0,1,0,0
15.2,0.10717193834068711,1155.8288,23,0,0,0,1,1,0,1,0,0,0,0,0
13.0,0.06831199854556876,1174.4712,18,1,0,0,1,1,0,1,0,0,0,0,0
5.86,0.14103749459937218,3412.8908,16,1,1,0,0,0,1,0,1,0,0,1,0
11.395,0.03552558688298459,300.9416,27,0,0,0,1,0,1,0,0,0,0,1,0
20.85,0.060724930197145706,387.4956,27,0,0,0,1,0,1,0,0,0,0,1,0
12.857645184135976,0.06806772366965111,2942.836,40,0,1,0,0,0,1,0,0,1,1,0,0
5.035,0.07681662607914631,4098.6648,38,1,0,0,0,0,1,1,0,0,0,0,1
11.15,0.1134529686549365,452.744,26,0,1,0,0,0,0,1,0,0,0,0,0
6.38,0.03152590990533556,3211.8192,16,0,1,0,0,0,1,0,1,0,0,1,0
8.39,0.11377257427371706,2620.5888,28,0,0,1,0,0,0,1,0,0,0,1,0
5.675,0.0232208217447042,1414.1592,21,1,0,1,0,1,0,1,0,0,0,1,0
15.7,0.1156984965135372,1565.9616,26,1,1,0,0,0,0,1,0,0,1,0,0
13.0,0.06820806480673622,1043.9744,16,1,1,0,0,0,1,0,1,0,0,0,0
12.857645184135976,0.07048120430331789,3115.944,40,0,1,0,0,0,1,0,0,1,1,0,0
13.5,0.14806455833385934,729.051,38,1,0,0,0,0,1,1,0,0,0,1,0
8.895,0.08509616205245839,2956.152,18,1,0,0,1,1,0,1,0,0,1,0,0
10.895,0.1282267470875659,527.3136,28,0,0,1,0,0,0,1,0,0,0,0,1
16.2,0.12105121998595895,1058.622,23,1,0,0,1,1,0,1,0,0,0,1,0
12.857645184135976,0.10387316980716656,1320.9472,40,1,1,0,0,0,1,0,0,1,1,0,0
15.1,0.0922546208806555,3047.3666,18,1,0,0,1,1,0,1,0,0,1,0,0
7.475,0.01303470590785255,1725.7536,28,0,0,1,0,0,0,1,0,0,0,0,1
12.857645184135976,0.0,143.147,40,0,0,1,0,0,0,0,0,0,0,1,0
10.8,0.04720739606210015,446.7518,16,1,1,0,0,0,1,0,1,0,0,0,0
20.0,0.0784954651570885,585.904,16,0,1,0,0,0,1,0,1,0,0,0,0
14.3,0.048555269917270424,6331.758,26,1,1,0,0,0,0,1,0,0,0,0,1
10.1,0.029927066462786353,1853.5872,18,0,0,0,1,1,0,1,0,0,0,1,0
17.85,0.06373511568131797,2247.075,28,0,0,1,0,0,0,1,0,0,0,1,0
9.5,0.0,33.29,27,0,0,0,1,0,1,0,0,0,0,0,0
20.75,0.024958704989526778,445.4202,18,0,0,0,1,1,0,1,0,0,0,1,0
12.1,0.019130794804517293,657.8104,27,0,0,0,1,0,1,0,0,0,0,1,0
20.6,0.06885621895041888,223.7088,16,0,1,0,0,0,1,0,1,0,1,0,0
7.67,0.1696107650303345,727.0536,28,0,0,1,0,0,0,1,0,0,0,0,0
12.857645184135976,0.11591142840280745,218.3824,40,0,0,1,0,0,0,0,0,0,1,0,0
20.6,0.07967495144411842,2665.8632,38,0,0,0,0,0,1,1,0,0,1,0,0
15.35,0.14958327308724514,591.2304,27,0,0,0,1,0,1,0,0,0,0,1,0
5.46,0.10162483307631985,2311.6576,38,1,0,0,0,0,1,1,0,0,0,1,0
9.395,0.14805975489112413,7017.532,26,0,1,0,0,0,0,1,0,0,0,0,1
12.857645184135976,0.13500129803405325,895.501,40,0,0,1,0,0,0,0,0,0,0,1,0
10.0,0.03795626214886831,4655.2736,28,0,0,1,0,0,0,1,0,0,0,0,1
12.857645184135976,0.15897607855634027,198.4084,40,0,0,1,0,0,0,0,0,0,1,0,0
7.445,0.03699779333517953,451.4124,26,0,1,0,0,0,0,1,0,0,1,0,0
12.857645184135976,0.0562575281642799,50.6008,40,1,0,1,0,0,0,0,0,0,0,0,0
15.5,0.026066446009899952,615.1992,16,1,1,0,0,0,1,0,1,0,1,0,0
19.85,0.062380845340946726,876.1928,38,0,0,0,0,0,1,1,0,0,1,0,0
11.5,0.16000442432774384,2454.1388,28,0,0,1,0,0,0,1,0,0,1,0,0
12.857645184135976,0.12131534968311071,251.6724,40,0,0,1,0,0,0,0,0,0,0,0,1
10.5,0.04699383077585911,4102.6596,23,0,0,0,1,1,0,1,0,0,0,1,0
19.7,0.07501387719781208,2696.49,21,0,0,1,0,1,0,1,0,0,0,1,0
12.857645184135976,0.12304273471184038,1569.9564,40,1,1,0,0,0,1,0,0,1,1,0,0
10.3,0.09391373158785357,189.753,27,1,0,0,1,0,1,0,0,0,0,1,0
20.85,0.0366914085035465,3099.9648,38,0,0,0,0,0,1,1,0,0,0,1,0
13.35,0.0317220200212178,743.0328,26,0,1,0,0,0,0,1,0,0,0,0,0
12.1,0.03956422626128182,1611.9018,28,0,0,1,0,0,0,1,0,0,0,1,0
20.1,0.07196068051514705,1215.7508,21,0,0,1,0,1,0,1,0,0,1,0,0
12.857645184135976,0.1492267296285346,367.5216,40,0,0,1,0,0,0,0,0,0,0,1,0
21.25,0.019314620004694874,3150.5656,16,0,1,0,0,0,1,0,1,0,1,0,0
12.857645184135976,0.06351685785482877,7370.406,40,1,1,0,0,0,1,0,0,1,0,1,0
6.655,0.01680275865687793,2954.8204,38,0,0,0,0,0,1,1,0,0,0,0,1
13.65,0.06351571199658948,643.1628,38,0,0,0,0,0,1,1,0,0,0,0,0
12.857645184135976,0.025468672353688597,89.2172,40,1,0,1,0,0,0,0,0,0,1,0,0
13.6,0.009958943687364647,4940.236,26,0,1,0,0,0,0,1,0,0,0,1,0
15.5,0.051987035393602256,735.709,21,0,0,1,0,1,0,1,0,0,0,0,0
10.895,0.06261973801257267,1170.4764,38,0,0,0,0,0,1,1,0,0,0,1,0
19.7,0.01796439368151727,1135.189,18,1,0,0,1,1,0,1,0,0,1,0,0
8.1,0.0,3823.0236,16,0,1,0,0,0,1,0,1,0,0,0,1
21.0,0.04808894599246934,1549.9824,38,0,0,0,0,0,1,1,0,0,0,1,0
13.65,0.021119144620545434,114.5176,27,1,0,0,1,0,1,0,0,0,0,0,0
12.857645184135976,0.10497417893940589,1033.3216,40,0,1,0,0,0,1,0,0,1,0,0,0
12.857645184135976,0.0601119624290644,4561.3958,40,1,1,0,0,0,1,0,0,1,0,1,0
12.857645184135976,0.07369966473616368,2416.854,40,0,1,0,0,0,1,0,0,1,0,1,0
13.15,0.024401118402751408,2133.2232,23,0,0,0,1,1,0,1,0,0,0,1,0
15.25,0.02636751160262194,1482.7366,16,0,1,0,0,0,1,0,1,0,1,0,0
19.35,0.016461415384674667,2892.2352,38,0,0,0,0,0,1,1,0,0,1,0,0
12.857645184135976,0.05013316669958414,984.7182,40,0,1,0,0,0,1,0,0,1,0,0,0
17.75,0.10704635792686627,745.696,27,1,0,0,1,0,1,0,0,0,0,1,0
20.7,0.1080622437015911,1323.6104,28,1,0,1,0,0,0,1,0,0,1,0,0
9.5,0.0,1547.3192,18,0,0,0,1,1,0,1,0,0,1,0,0
11.65,0.161296678252949,647.1576,18,0,0,0,1,1,0,1,0,0,0,0,0
21.1,0.020548107200111645,1798.9916,23,1,0,0,1,1,0,1,0,0,1,0,0
7.865,0.05959355020945448,1973.4312,18,0,0,0,1,1,0,1,0,0,0,1,0
12.35,0.026326609572817895,1737.738,21,0,0,1,0,1,0,1,0,0,0,0,0
12.857645184135976,0.02895707463785454,1864.24,40,0,1,0,0,0,1,0,0,1,1,0,0
16.25,0.025390478293738975,1516.0266,38,0,0,0,0,0,1,1,0,0,0,1,0
12.15,0.06299961951063801,5060.08,18,0,0,0,1,1,0,1,0,0,0,0,1
10.5,0.06420880084831039,2157.192,23,1,0,0,1,1,0,1,0,0,1,0,0
12.8,0.02338840052421212,5400.9696,18,1,0,0,1,1,0,1,0,0,0,0,1
12.857645184135976,0.14377756201513514,5469.547,40,0,1,0,0,0,1,0,0,1,0,1,0
4.61,0.18672420672540985,174.4396,27,0,0,0,1,0,1,0,0,0,0,1,0
7.0,0.14172696610298866,1278.336,18,0,0,0,1,1,0,1,0,0,1,0,0
10.0,0.0,1917.504,21,0,0,1,0,1,0,1,0,0,1,0,0
6.405,0.12775552071959076,1017.3424,21,0,0,1,0,1,0,1,0,0,1,0,0
9.3,0.16094583438220278,1998.7316,26,0,1,0,0,0,0,1,0,0,1,0,0
11.6,0.03787083805862918,615.1992,23,0,0,0,1,1,0,1,0,0,0,0,0
16.75,0.02936457464272138,314.2576,23,0,0,0,1,1,0,1,0,0,0,0,0
12.15,0.011250893665483094,123.173,27,0,0,0,1,0,1,0,0,0,1,0,0
14.7,0.06990916462880893,1020.6714,26,0,1,0,0,0,0,1,0,0,0,0,0
20.0,0.027730369540878496,1222.4088,21,1,0,1,0,1,0,1,0,0,0,0,0
12.857645184135976,0.15130396405977217,474.0496,40,0,0,1,0,0,0,0,0,0,1,0,0
7.39,0.08920770022167289,1506.0396,18,0,0,0,1,1,0,1,0,0,0,0,1
20.75,0.1007450694537413,762.341,27,1,0,0,1,0,1,0,0,0,0,1,0
9.3,0.06490283507968733,1277.0044,16,0,1,0,0,0,1,0,1,0,0,1,0
10.195,0.1019939237413706,3547.3824,21,0,0,1,0,1,0,1,0,0,0,1,0
12.857645184135976,0.04287750738547221,6042.135,40,1,1,0,0,0,1,0,0,1,0,1,0
7.68,0.11214274753929113,384.8324,27,0,0,0,1,0,1,0,0,0,0,1,0
10.195,0.1194686586398365,1223.0746,16,0,1,0,0,0,1,0,1,0,1,0,0
9.3,0.01397834906859099,2182.4924,16,1,1,0,0,0,1,0,1,0,0,0,1
8.895,0.08462187924575708,1478.076,21,1,0,1,0,1,0,1,0,0,1,0,0
16.0,0.08631874684340711,1418.154,23,0,0,0,1,1,0,1,0,0,0,1,0
19.2,0.16763234074857747,5061.4116,38,0,0,0,0,0,1,1,0,0,0,0,1
20.75,0.10319732344371053,2888.2404,28,0,0,1,0,0,0,1,0,0,0,1,0
12.857645184135976,0.05680219529054288,5518.1504,40,1,1,0,0,0,1,0,0,1,0,1,0
13.5,0.05353129674100764,741.0354,28,0,0,1,0,0,0,1,0,0,0,0,0
12.857645184135976,0.14434993187172504,9133.4444,40,1,1,0,0,0,1,0,0,1,0,0,1
19.7,0.01786090120877402,1857.582,21,1,0,1,0,1,0,1,0,0,1,0,0
6.095,0.07849310766336595,2836.308,18,0,0,0,1,1,0,1,0,0,0,1,0
8.21,0.010698036400208215,2982.784,38,0,0,0,0,0,1,1,0,0,0,1,0
17.7,0.0488964832792599,167.7816,27,0,0,0,1,0,1,0,0,0,0,1,0
18.1,0.047771716203509874,1150.5024,21,0,0,1,0,1,0,1,0,0,1,0,0
5.695,0.06387665433955776,9275.9256,18,0,0,0,1,1,0,1,0,0,0,0,1
20.25,0.035675199665075374,5038.1086,21,0,0,1,0,1,0,1,0,0,0,0,1
12.857645184135976,0.03831237381490801,2115.9124,40,0,1,0,0,0,1,0,0,1,0,1,0
12.857645184135976,0.04821403824075596,1885.5456,40,1,1,0,0,0,1,0,0,1,1,0,0
8.185,0.03805587248973862,703.0848,26,0,1,0,0,0,0,1,0,0,1,0,0
18.2,0.012579776768865542,2656.542,16,0,1,0,0,0,1,0,1,0,0,1,0
19.25,0.10256561897023625,713.0718,21,0,0,1,0,1,0,1,0,0,0,0,0
14.5,0.06009270719846323,1691.7978,38,0,0,0,0,0,1,1,0,0,0,1,0
9.5,0.09932143033483185,2157.192,38,1,0,0,0,0,1,1,0,0,1,0,0
19.85,0.05257412547309691,2561.9984,38,0,0,0,0,0,1,1,0,0,0,1,0
8.655,0.08445266427445192,2059.9852,38,1,0,0,0,0,1,1,0,0,1,0,0
10.195,0.11899048062344915,1334.2632,21,0,0,1,0,1,0,1,0,0,1,0,0
12.857645184135976,0.03399975765331646,10236.675,40,0,1,0,0,0,1,0,0,1,0,0,1
14.0,0.03078862434101764,692.432,28,1,0,1,0,0,0,1,0,0,0,0,0
8.39,0.024013615294604374,1488.7288,16,1,1,0,0,0,1,0,1,0,1,0,0
11.65,0.03935952755657773,6622.7126,18,0,0,0,1,1,0,1,0,0,0,0,1
14.5,0.06189579001028561,3139.9128,21,1,0,1,0,1,0,1,0,0,0,0,1
12.857645184135976,0.0762598740796545,1614.565,40,0,1,0,0,0,1,0,0,1,0,0,0
18.2,0.14958753191422955,585.904,38,0,0,0,0,0,1,1,0,0,0,0,0
12.857645184135976,0.027112423947326214,5602.707,40,1,1,0,0,0,1,0,0,1,0,1,0
10.85,0.028332864679311683,703.0848,23,0,0,0,1,1,0,1,0,0,1,0,0
17.25,0.07058498686503774,1012.6818,16,0,1,0,0,0,1,0,1,0,1,0,0
13.65,0.07797590839150714,3131.9232,18,1,0,0,1,1,0,1,0,0,0,0,1
12.15,0.061500274085764306,258.3304,27,0,0,0,1,0,1,0,0,0,0,0,0
13.1,0.036862134854487756,4027.4242,38,0,0,0,0,0,1,1,0,0,0,1,0
13.6,0.016588158579780958,352.874,27,0,0,0,1,0,1,0,0,0,0,1,0
20.1,0.053129243401278205,2418.1856,23,1,0,0,1,1,0,1,0,0,0,1,0
16.35,0.029020172740696574,2061.3168,28,0,0,1,0,0,0,1,0,0,0,0,1
12.857645184135976,0.04777318341023338,146.476,40,0,0,1,0,0,0,0,0,0,0,1,0
6.235,0.11212431659607654,4207.856,21,0,0,1,0,1,0,1,0,0,0,0,1
8.42,0.10681497691605543,830.9184,16,0,1,0,0,0,1,0,1,0,0,0,0
12.857645184135976,0.14504757399759355,145.8102,40,0,0,1,0,0,0,0,0,0,0,1,0
9.5,0.0997855395168453,1198.44,16,1,1,0,0,0,1,0,1,0,1,0,0
12.5,0.11637526298704629,87.2198,27,1,0,0,1,0,1,0,0,0,1,0,0
12.6,0.06081311134528508,1960.781,28,1,0,1,0,0,0,1,0,0,1,0,0
16.85,0.13051730206383763,2929.52,28,0,0,1,0,0,0,1,0,0,0,1,0
12.857645184135976,0.01599850864634904,2253.0672,40,1,1,0,0,0,1,0,0,1,0,1,0
6.635,0.07431453574656532,75.9012,27,1,0,0,1,0,1,0,0,0,0,0,0
20.2,0.0384656926200759,2190.482,38,1,0,0,0,0,1,1,0,0,0,1,0
14.1,0.08604891914229823,1693.7952,23,0,0,0,1,1,0,1,0,0,0,1,0
15.15,0.06402764660089465,3661.9,38,1,0,0,0,0,1,1,0,0,0,1,0
13.65,0.02629469247722164,862.8768,26,1,1,0,0,0,0,1,0,0,0,0,0
12.857645184135976,0.07127820119726126,1850.924,40,0,1,0,0,0,1,0,0,1,1,0,0
12.857645184135976,0.07824860076424985,6351.732,40,0,1,0,0,0,1,0,0,1,0,1,0
12.857645184135976,0.005433218301785543,3542.056,40,0,1,0,0,0,1,0,0,1,1,0,0
12.15,0.028310204621258977,3611.2992,16,0,1,0,0,0,1,0,1,0,0,1,0
12.857645184135976,0.11516482357293635,7152.0236,40,0,1,0,0,0,1,0,0,1,0,1,0
13.5,0.11825291102543792,6048.793,23,1,0,0,1,1,0,1,0,0,0,0,1
17.5,0.0075267785996847685,2187.153,23,1,0,0,1,1,0,1,0,0,0,1,0
12.857645184135976,0.07422257737200726,759.012,40,0,0,1,0,0,0,0,0,0,0,1,0
7.85,0.15098591380543766,1451.444,28,0,0,1,0,0,0,1,0,0,0,1,0
9.695,0.029202218284691803,958.752,23,0,0,0,1,1,0,1,0,0,0,1,0
17.5,0.013542354971479369,1808.3128,21,0,0,1,0,1,0,1,0,0,0,0,1
9.195,0.06238895904597307,1099.2358,18,1,0,0,1,1,0,1,0,0,1,0,0
12.857645184135976,0.1377277225783923,1810.976,40,0,1,0,0,0,1,0,0,1,1,0,0
21.1,0.028590818362297658,2311.6576,21,0,0,1,0,1,0,1,0,0,0,1,0
10.195,0.10240724594663736,1330.2684,16,0,1,0,0,0,1,0,1,0,0,1,0
17.85,0.13662630356806937,1418.154,21,0,0,1,0,1,0,1,0,0,1,0,0
15.6,0.04473967677173617,2874.9244,21,1,0,1,0,1,0,1,0,0,0,1,0
16.1,0.06135720235495042,2345.6134,38,1,0,0,0,0,1,1,0,0,0,1,0
13.3,0.061720489839552174,3912.2408,26,0,1,0,0,0,0,1,0,0,0,1,0
12.85,0.11530999710469304,1274.3412,16,0,1,0,0,0,1,0,1,0,0,0,0
11.5,0.014834043517206408,5712.564,18,0,0,0,1,1,0,1,0,0,0,1,0
16.25,0.025406615190813175,5390.3168,21,0,0,1,0,1,0,1,0,0,0,1,0
14.65,0.15809856893345858,1160.4894,18,0,0,0,1,1,0,1,0,0,0,0,0
13.15,0.024347780459678853,5510.8266,21,0,0,1,0,1,0,1,0,0,0,1,0
8.895,0.0,568.5932,16,0,1,0,0,0,1,0,1,0,0,0,0
15.7,0.07293627205260929,179.766,27,0,0,0,1,0,1,0,0,0,0,1,0
16.75,0.11935149653383759,143.8128,27,0,0,0,1,0,1,0,0,0,0,0,0
10.3,0.030105690534954432,2633.9048,21,1,0,1,0,1,0,1,0,0,1,0,0
8.05,0.07559191634941621,6183.9504,26,1,1,0,0,0,0,1,0,0,0,0,1
18.6,0.03854245819037804,2702.4822,28,0,0,1,0,0,0,1,0,0,0,0,1
20.75,0.08549917894428247,4843.695,28,0,0,1,0,0,0,1,0,0,0,1,0
13.5,0.05363699926437466,952.7598,23,0,0,0,1,1,0,1,0,0,0,0,0
8.18,0.013042128495387367,1985.4156,21,0,0,1,0,1,0,1,0,0,0,1,0
17.25,0.041366142764742014,2061.3168,21,0,0,1,0,1,0,1,0,0,0,1,0
20.0,0.07834165431766892,1025.332,23,0,0,0,1,1,0,1,0,0,0,0,0
16.5,0.0,3013.4108,28,1,0,1,0,0,0,1,0,0,1,0,0
9.8,0.13156411880971366,809.6128,28,1,0,1,0,0,0,1,0,0,0,0,0
17.25,0.07041400599677455,623.1888,26,0,1,0,0,0,0,1,0,0,1,0,0
15.85,0.06680546311935029,1088.583,21,0,0,1,0,1,0,1,0,0,0,0,1
12.857645184135976,0.07252096616848525,217.0508,40,1,0,1,0,0,0,0,0,0,1,0,0
18.0,0.04654482337263294,2931.5174,18,0,0,0,1,1,0,1,0,0,0,1,0
12.857645184135976,0.11532922485696304,4555.4036,40,0,1,0,0,0,1,0,0,1,0,0,1
16.0,0.07415629484330476,490.6946,26,0,1,0,0,0,0,1,0,0,0,0,0
4.59,0.06849064059012538,1584.604,26,0,1,0,0,0,0,1,0,0,1,0,0
11.85,0.12448071073833747,782.9808,38,0,0,0,0,0,1,1,0,0,1,0,0
12.857645184135976,0.043793924677708464,5778.4782,40,1,1,0,0,0,1,0,0,1,0,1,0
12.857645184135976,0.007930741369382469,5173.266,40,0,1,0,0,0,1,0,0,1,0,1,0
18.2,0.05713591275346773,4420.912,18,0,0,0,1,1,0,1,0,0,0,0,1
7.825,0.1709616196791946,1522.0188,23,0,0,0,1,1,0,1,0,0,0,0,1
12.857645184135976,0.09404259767052625,932.12,40,1,0,1,0,0,0,0,0,0,0,0,1
8.895,0.11798097606488817,1006.6896,16,0,1,0,0,0,1,0,1,0,1,0,0
18.5,0.06072727160658839,1765.7016,18,1,0,0,1,1,0,1,0,0,0,1,0
14.85,0.009881530466673788,2503.408,38,1,0,0,0,0,1,1,0,0,0,1,0
12.857645184135976,0.09479048751494983,7296.5022,40,0,1,0,0,0,1,0,0,1,0,1,0
7.51,0.09875279175533679,2684.5056,21,0,0,1,0,1,0,1,0,0,1,0,0
15.6,0.0,2163.1842,26,0,1,0,0,0,0,1,0,0,1,0,0
8.02,0.10563810632597151,3383.5956,21,0,0,1,0,1,0,1,0,0,0,1,0
11.0,0.10079638032024117,2241.0828,23,0,0,0,1,1,0,1,0,0,1,0,0
12.857645184135976,0.03937783542431537,3415.554,40,1,1,0,0,0,1,0,0,1,0,1,0
17.5,0.0265692749477391,5259.82,23,0,0,0,1,1,0,1,0,0,0,0,1
7.235,0.09527611013305111,1957.452,28,0,0,1,0,0,0,1,0,0,0,1,0
12.857645184135976,0.020404614692853425,5353.6978,40,0,1,0,0,0,1,0,0,1,1,0,0
12.857645184135976,0.04944936208882938,4832.3764,40,0,1,0,0,0,1,0,0,1,1,0,0
18.0,0.00855245626177401,1450.1124,18,0,0,0,1,1,0,1,0,0,1,0,0
16.1,0.02339747377224462,5350.3688,16,0,1,0,0,0,1,0,1,0,0,1,0
7.475,0.07314030232654241,2934.8464,23,0,0,0,1,1,0,1,0,0,0,1,0
16.5,0.05952332949895834,360.8636,27,0,0,0,1,0,1,0,0,0,0,1,0
11.35,0.03040272952985888,708.4112,23,0,0,0,1,1,0,1,0,0,0,0,0
16.1,0.02463836331402807,2220.443,21,1,0,1,0,1,0,1,0,0,1,0,0
18.7,0.0560533726178436,1606.5754,23,0,0,0,1,1,0,1,0,0,1,0,0
8.645,0.13428043152482985,868.869,23,0,0,0,1,1,0,1,0,0,1,0,0
17.1,0.032285827128817696,2237.088,18,0,0,0,1,1,0,1,0,0,0,1,0
9.8,0.044272169575411996,705.748,28,1,0,1,0,0,0,1,0,0,0,0,0
12.857645184135976,0.09508059708859351,1544.656,40,0,1,0,0,0,1,0,0,1,1,0,0
12.857645184135976,0.0,6767.1912,40,0,1,0,0,0,1,0,0,1,0,0,1
15.25,0.08594103062327528,1078.596,38,0,0,0,0,0,1,1,0,0,0,0,1
10.5,0.011287830061598062,4029.4216,18,0,0,0,1,1,0,1,0,0,0,0,1
5.82,0.07797590839150714,1018.674,18,0,0,0,1,1,0,1,0,0,0,1,0
10.0,0.025499310536705018,3700.5164,28,0,0,1,0,0,0,1,0,0,0,0,1
5.5,0.0,2024.032,23,0,0,0,1,1,0,1,0,0,1,0,0
18.35,0.13883858055563889,767.0016,27,0,0,0,1,0,1,0,0,0,0,1,0
19.0,0.0,1482.0708,27,0,0,0,1,0,1,0,0,0,0,0,1
6.71,0.029108071551513227,593.2278,38,1,0,0,0,0,1,1,0,0,0,0,0
10.3,0.011081966549520214,1125.202,26,1,1,0,0,0,0,1,0,0,1,0,0
18.35,0.013948103358583226,1570.6222,26,0,1,0,0,0,0,1,0,0,0,0,1
13.8,0.014622884580378269,2141.2128,21,1,0,1,0,1,0,1,0,0,1,0,0
10.5,0.02617454520512731,2157.192,18,1,0,0,1,1,0,1,0,0,0,1,0
20.75,0.08041483934703243,3428.2042,26,1,1,0,0,0,0,1,0,0,0,1,0
12.857645184135976,0.0578510510225351,6872.3876,40,0,1,0,0,0,1,0,0,1,0,0,1
9.895,0.0284298438485453,1506.0396,16,1,1,0,0,0,1,0,1,0,1,0,0
12.857645184135976,0.10766053468501334,174.4396,40,0,0,1,0,0,0,0,0,0,1,0,0
12.857645184135976,0.01278383841889796,122.5072,40,0,0,1,0,0,0,0,0,0,0,0,0
12.857645184135976,0.16740803009401437,211.7244,40,1,0,1,0,0,0,0,0,0,1,0,0
11.1,0.16217754078127775,1901.5248,38,0,0,0,0,0,1,1,0,0,0,1,0
10.1,0.05218826503182227,2684.5056,21,1,0,1,0,1,0,1,0,0,0,0,1
12.857645184135976,0.04312058433741199,294.2836,40,1,0,1,0,0,0,0,0,0,0,1,0
14.0,0.10036444817094119,1139.8496,16,1,1,0,0,0,1,0,1,0,0,1,0
12.857645184135976,0.030197383741863603,1012.016,40,0,1,0,0,0,1,0,0,1,0,0,0
9.395,0.1587482877547817,1966.7732,18,1,0,0,1,1,0,1,0,0,0,1,0
12.857645184135976,0.06208463030867778,7472.2734,40,0,1,0,0,0,1,0,0,1,0,0,1
12.857645184135976,0.03394886248984046,2399.5432,40,1,1,0,0,0,1,0,0,1,0,1,0
6.13,0.027970671927004732,1637.868,26,0,1,0,0,0,0,1,0,0,1,0,0
8.5,0.09336848593628187,1350.2424,21,0,0,1,0,1,0,1,0,0,0,0,0
12.857645184135976,0.013921484878044363,3747.1224,40,1,1,0,0,0,1,0,0,1,0,1,0
